gene_id	SRR518631	SRR518632	SRR518633	SRR518634	SRR518635	SRR518636
ENSMUSG00000128472.1	0	0	0	0	0	0
ENSMUSG00000132799.1	0	0	0	0	0	0
ENSMUSG00000118047.3	0	0	0	0	0	0
ENSMUSG00000118086.3	0	0	0	0	0	0
ENSMUSG00000143060.1	0	0	0	0	0	0
ENSMUSG00000118090.2	0	0	0	0	0	0
ENSMUSG00000118044.2	0	0	0	0	0	0
ENSMUSG00000024750.12	219	314	325	483	428	292
ENSMUSG00000118342.3	0	1	0	0	0	0
ENSMUSG00000136631.1	0	0	0	0	0	0
ENSMUSG00000058624.14	264	460	334	329	347	213
ENSMUSG00000131415.1	0	0	0	0	0	0
ENSMUSG00000131374.1	0	0	0	0	0	0
ENSMUSG00000131340.1	0	0	0	0	0	0
ENSMUSG00000121859.2	0	0	0	0	1	0
ENSMUSG00000079382.5	0	0	0	0	0	0
ENSMUSG00000137053.1	0	0	0	0	0	0
ENSMUSG00000137016.1	0	0	0	0	1	1
ENSMUSG00000035171.10	18	38	26	42	55	33
ENSMUSG00000047368.5	117	166	175	177	332	165
ENSMUSG00000137088.1	0	1	0	0	0	1
ENSMUSG00000121016.2	0	2	1	1	2	0
ENSMUSG00000118055.2	0	0	0	0	0	0
ENSMUSG00000137131.1	0	0	0	0	0	0
ENSMUSG00000024754.14	308	659	497	542	343	207
ENSMUSG00000118021.2	0	1	0	0	2	0
ENSMUSG00000125275.1	0	0	0	0	0	0
ENSMUSG00000125360.1	0	0	0	0	0	0
ENSMUSG00000045104.10	1	1	0	4	1	3
ENSMUSG00000118237.3	0	0	0	0	0	0
ENSMUSG00000118273.3	0	0	1	0	0	0
ENSMUSG00000052387.17	1	0	2	0	2	0
ENSMUSG00000088558.3	0	0	0	0	0	0
ENSMUSG00000133751.1	0	0	0	0	0	0
ENSMUSG00000098739.3	0	0	0	0	0	0
ENSMUSG00000118353.2	1	1	1	1	0	0
ENSMUSG00000138390.1	0	0	0	0	0	0
ENSMUSG00000123015.1	0	0	0	0	0	0
ENSMUSG00000137772.1	0	0	0	0	0	0
ENSMUSG00000065507.5	0	0	0	0	0	0
ENSMUSG00000122593.1	0	0	0	0	0	0
ENSMUSG00000097930.5	0	1	7	2	7	5
ENSMUSG00000118155.4	5	8	106	18	94	28
ENSMUSG00000141826.1	0	0	0	0	0	0
ENSMUSG00000120380.2	0	1	0	1	1	0
ENSMUSG00000120011.2	0	0	0	0	0	0
ENSMUSG00000120551.2	3	19	14	20	15	20
ENSMUSG00000133852.1	0	0	0	0	0	0
ENSMUSG00000033863.3	539	1324	1674	1517	1901	1505
ENSMUSG00000080626.3	0	0	1	0	1	0
ENSMUSG00000024943.10	248	239	373	373	359	166
ENSMUSG00000139401.1	0	0	0	0	0	0
ENSMUSG00000117837.3	0	0	1	0	0	0
ENSMUSG00000118919.1	0	0	0	0	0	0
ENSMUSG00000033207.8	9	15	16	47	40	42
ENSMUSG00000118092.2	0	0	0	0	0	0
ENSMUSG00000117850.2	0	0	0	0	0	0
ENSMUSG00000033053.5	0	0	1	0	0	0
ENSMUSG00000117944.2	0	0	1	0	0	0
ENSMUSG00000044424.5	4	1	7	26	2	8
ENSMUSG00000088027.3	0	0	0	0	0	0
ENSMUSG00000098010.2	0	1	0	0	0	0
ENSMUSG00000051255.7	11	13	6	11	13	1
ENSMUSG00000074925.5	166	232	274	261	326	106
ENSMUSG00000122564.1	0	1	1	0	0	0
ENSMUSG00000117685.2	0	0	0	0	0	0
ENSMUSG00000137612.1	0	0	0	0	0	0
ENSMUSG00000132407.1	0	0	0	0	0	0
ENSMUSG00000024897.10	8	11	9	12	6	3
ENSMUSG00000118287.2	0	0	0	0	0	0
ENSMUSG00000118340.3	0	0	0	0	0	0
ENSMUSG00000071604.6	5	5	4	31	30	16
ENSMUSG00000132592.1	0	0	0	0	0	0
ENSMUSG00000117820.2	0	0	0	0	0	0
ENSMUSG00000137952.1	0	0	0	0	1	0
ENSMUSG00000096796.3	0	0	0	0	0	0
ENSMUSG00000138515.1	0	0	0	0	0	0
ENSMUSG00000024812.12	377	472	511	600	428	232
ENSMUSG00000118277.2	0	0	0	0	0	0
ENSMUSG00000134957.1	0	0	0	0	0	0
ENSMUSG00000118371.2	0	0	0	0	0	0
ENSMUSG00000134993.1	0	0	3	0	1	0
ENSMUSG00000059363.11	136	184	155	242	190	137
ENSMUSG00000082107.2	0	2	0	1	0	0
ENSMUSG00000024867.15	3	0	0	0	0	1
ENSMUSG00000085003.3	0	0	0	0	0	0
ENSMUSG00000074922.2	94	108	122	119	113	81
ENSMUSG00000124970.1	0	0	0	2	4	2
ENSMUSG00000117979.4	0	0	0	0	0	1
ENSMUSG00000048572.6	5	15	3	13	12	3
ENSMUSG00000120881.2	0	0	0	0	0	0
ENSMUSG00000041731.14	19	34	11	47	29	10
ENSMUSG00000097950.2	0	0	0	1	1	0
ENSMUSG00000117934.2	0	0	0	0	0	0
ENSMUSG00000139670.1	0	0	0	1	0	0
ENSMUSG00000137730.1	0	0	0	0	0	0
ENSMUSG00000058927.7	0	3	1	4	4	2
ENSMUSG00000125177.1	0	0	0	0	0	0
ENSMUSG00000051490.4	0	0	0	0	0	0
ENSMUSG00000125143.1	0	0	0	0	1	0
ENSMUSG00000024878.10	65	72	71	73	92	49
ENSMUSG00000119558.1	0	0	0	0	0	0
ENSMUSG00002075381.1	0	0	0	0	0	0
ENSMUSG00000135732.1	0	0	0	0	0	0
ENSMUSG00000143005.1	0	0	0	0	0	0
ENSMUSG00000052085.8	240	567	897	1166	1283	676
ENSMUSG00000120425.2	0	4	1	2	6	2
ENSMUSG00000120776.2	2	12	17	35	32	31
ENSMUSG00000129838.1	0	0	0	0	0	0
ENSMUSG00000065634.3	0	0	0	0	1	0
ENSMUSG00000032702.17	770	1495	1316	2471	1514	847
ENSMUSG00000118238.2	1	7	7	6	18	3
ENSMUSG00000064843.3	0	0	0	0	0	0
ENSMUSG00000122097.1	0	0	0	0	0	0
ENSMUSG00000117720.2	0	0	1	2	2	0
ENSMUSG00000024837.16	0	0	0	0	0	0
ENSMUSG00000128909.1	0	0	0	0	0	0
ENSMUSG00000042372.6	0	0	0	0	0	0
ENSMUSG00000137573.1	0	0	0	0	0	0
ENSMUSG00000101089.4	0	0	0	0	0	0
ENSMUSG00000048138.11	1	0	2	2	2	0
ENSMUSG00000098105.2	4	14	8	10	10	13
ENSMUSG00000129738.1	0	0	0	0	0	0
ENSMUSG00000125645.1	0	0	0	0	0	0
ENSMUSG00000125683.1	0	0	0	0	0	0
ENSMUSG00000118016.3	0	0	0	0	0	0
ENSMUSG00000138077.1	0	0	0	0	0	0
ENSMUSG00000117950.3	0	0	0	0	0	0
ENSMUSG00000128378.1	0	0	0	0	0	0
ENSMUSG00000084589.4	0	0	0	0	0	0
ENSMUSG00000118005.2	0	0	0	0	0	0
ENSMUSG00000117707.2	0	0	0	0	0	0
ENSMUSG00000118001.3	0	0	0	0	0	0
ENSMUSG00000123286.1	0	0	0	0	0	0
ENSMUSG00000123248.1	0	0	0	0	0	0
ENSMUSG00000123214.1	1	2	6	9	4	1
ENSMUSG00000117803.2	0	0	0	0	0	0
ENSMUSG00000114682.2	0	0	1	0	0	0
ENSMUSG00000024921.18	794	1243	1971	1948	2657	1258
ENSMUSG00000123372.1	0	2	5	4	4	5
ENSMUSG00000093628.3	0	1	0	1	0	0
ENSMUSG00000143458.1	0	0	0	0	0	1
ENSMUSG00000143529.1	0	0	2	1	1	0
ENSMUSG00000143497.1	1	2	4	5	7	1
ENSMUSG00000093772.2	2	2	6	12	14	7
ENSMUSG00000118331.2	0	0	0	0	0	0
ENSMUSG00000133626.1	0	0	0	0	0	0
ENSMUSG00000133666.1	0	0	0	0	0	0
ENSMUSG00000074913.4	0	0	0	0	0	0
ENSMUSG00000138138.1	0	0	0	0	0	0
ENSMUSG00000127521.1	0	0	0	0	0	0
ENSMUSG00000118313.2	0	0	0	0	0	0
ENSMUSG00000137160.1	0	0	0	0	0	0
ENSMUSG00000117692.4	0	0	1	0	2	0
ENSMUSG00000137082.1	0	0	0	0	0	0
ENSMUSG00000024924.15	77	84	26	111	58	55
ENSMUSG00000120513.2	0	0	0	0	0	0
ENSMUSG00000047298.4	0	0	0	0	0	0
ENSMUSG00000137118.1	0	1	0	0	1	1
ENSMUSG00000117752.3	0	0	0	0	0	0
ENSMUSG00000117705.2	0	0	0	0	0	0
ENSMUSG00000041360.9	375	465	417	515	529	351
ENSMUSG00000143855.1	2	3	2	0	4	1
ENSMUSG00000118072.2	0	0	0	0	0	0
ENSMUSG00000143605.1	0	1	0	2	0	0
ENSMUSG00000124617.1	0	0	0	0	0	0
ENSMUSG00000088266.3	0	0	0	0	0	0
ENSMUSG00000124209.1	0	0	0	0	0	0
ENSMUSG00000040929.18	35	43	65	62	62	32
ENSMUSG00000092617.2	0	0	0	1	1	0
ENSMUSG00000134887.1	0	0	0	0	0	0
ENSMUSG00000092182.2	0	0	0	0	0	0
ENSMUSG00000129926.1	0	0	1	0	0	2
ENSMUSG00000134723.1	0	0	0	0	0	0
ENSMUSG00000134682.1	0	0	0	0	0	0
ENSMUSG00000134605.1	0	0	0	0	0	0
ENSMUSG00000117788.2	1	0	0	0	0	0
ENSMUSG00000101084.2	0	0	0	0	0	0
ENSMUSG00000141088.1	0	0	0	0	0	0
ENSMUSG00000117862.2	0	0	0	0	0	0
ENSMUSG00000052942.14	29	39	23	24	13	15
ENSMUSG00000135552.1	0	0	0	0	0	0
ENSMUSG00000089952.3	1	0	0	0	0	0
ENSMUSG00000134215.1	0	0	0	0	0	0
ENSMUSG00000097735.8	0	0	0	0	0	0
ENSMUSG00000124609.1	0	0	0	0	0	0
ENSMUSG00000124649.1	0	0	0	0	0	0
ENSMUSG00000067351.2	0	0	1	0	3	2
ENSMUSG00000139062.1	0	0	0	0	0	0
ENSMUSG00000090737.2	7	4	2	11	5	0
ENSMUSG00000098069.2	0	0	0	0	0	0
ENSMUSG00000139105.1	0	0	0	0	0	0
ENSMUSG00000024935.12	6	4	4	6	0	3
ENSMUSG00000089993.2	11	12	11	17	21	16
ENSMUSG00000064202.17	11	11	8	35	14	15
ENSMUSG00000040105.4	118	153	180	243	215	145
ENSMUSG00000133850.1	0	0	0	1	1	0
ENSMUSG00000118165.2	0	0	0	0	0	0
ENSMUSG00000139864.1	0	0	0	0	0	0
ENSMUSG00000121935.1	0	0	0	0	0	0
ENSMUSG00000123630.1	0	0	1	0	0	0
ENSMUSG00000024780.8	324	507	645	575	876	319
ENSMUSG00000063754.8	1	1	3	1	3	1
ENSMUSG00000024782.8	2027	2981	3483	3595	4155	2230
ENSMUSG00000100075.3	21	31	91	28	66	37
ENSMUSG00000135073.1	0	0	0	1	0	0
ENSMUSG00000136893.1	0	0	0	0	0	0
ENSMUSG00000118038.4	28	37	43	55	39	42
ENSMUSG00000118320.2	0	2	1	1	1	0
ENSMUSG00000120326.2	0	0	1	1	0	1
ENSMUSG00000024785.8	1590	3039	2928	3152	2922	2191
ENSMUSG00000065556.3	0	3	1	5	3	3
ENSMUSG00000123125.1	0	2	1	4	2	0
ENSMUSG00000068466.7	0	0	0	0	0	0
ENSMUSG00000143383.1	2	1	4	1	1	4
ENSMUSG00000024789.14	456	556	500	346	337	192
ENSMUSG00000126803.1	0	0	0	0	0	0
ENSMUSG00000050957.5	2	0	2	1	1	2
ENSMUSG00000039097.6	0	0	0	0	0	0
ENSMUSG00000016495.13	297	384	235	164	110	91
ENSMUSG00000016496.8	1019	904	928	33	33	13
ENSMUSG00000117964.3	128	139	188	16	2	2
ENSMUSG00000016498.11	1	4	0	0	1	0
ENSMUSG00000140573.1	0	0	0	0	0	0
ENSMUSG00000097855.11	18	22	18	24	30	14
ENSMUSG00000140615.1	0	1	0	0	0	0
ENSMUSG00000038658.16	439	727	762	912	907	496
ENSMUSG00000046324.13	492	575	568	683	554	328
ENSMUSG00000140137.1	1	0	0	0	1	0
ENSMUSG00000024806.5	0	0	0	0	0	0
ENSMUSG00000046138.16	143	244	274	324	365	199
ENSMUSG00000118251.3	0	0	0	0	0	0
ENSMUSG00000074909.6	149	190	207	210	291	98
ENSMUSG00000140069.1	0	1	1	0	0	0
ENSMUSG00000117883.2	0	0	0	0	0	0
ENSMUSG00000140147.1	0	0	0	0	0	0
ENSMUSG00000140104.1	0	0	0	0	0	0
ENSMUSG00000024810.17	77	59	29	37	23	20
ENSMUSG00000087937.3	0	0	0	0	0	0
ENSMUSG00000141594.1	0	0	0	0	0	0
ENSMUSG00000141555.1	0	0	0	0	0	0
ENSMUSG00000024815.6	0	0	0	0	0	0
ENSMUSG00000120593.2	3	3	6	7	2	4
ENSMUSG00000024817.14	431	503	447	576	580	308
ENSMUSG00000024827.11	3750	3586	3660	4721	2764	1572
ENSMUSG00000058607.5	0	1	1	0	0	0
ENSMUSG00000120075.2	0	0	0	0	0	0
ENSMUSG00000024863.7	4867	5889	4218	7608	4850	4579
ENSMUSG00002075891.1	0	0	0	0	0	0
ENSMUSG00002075253.1	0	0	0	0	0	0
ENSMUSG00000126944.1	0	0	0	1	0	0
ENSMUSG00000118374.2	0	0	0	0	0	0
ENSMUSG00000117953.2	0	0	0	0	0	0
ENSMUSG00000058816.6	1	2	1	0	1	1
ENSMUSG00000122604.1	0	0	0	0	0	0
ENSMUSG00000024868.9	0	1	0	0	0	0
ENSMUSG00000052920.17	21	21	26	28	23	10
ENSMUSG00002076671.1	0	0	0	0	0	0
ENSMUSG00000143219.1	0	0	0	0	0	0
ENSMUSG00000137949.1	0	0	0	0	0	0
ENSMUSG00000053536.8	430	541	477	556	505	241
ENSMUSG00000143145.1	0	0	0	0	0	0
ENSMUSG00000118011.2	0	0	0	0	0	0
ENSMUSG00000124483.1	0	0	0	0	0	0
ENSMUSG00000131288.1	0	0	0	0	0	0
ENSMUSG00000052595.9	884	1432	1961	1977	2467	1065
ENSMUSG00000114443.2	3	8	2	5	3	2
ENSMUSG00000133961.1	0	0	0	0	2	1
ENSMUSG00000118366.2	305	374	540	511	730	426
ENSMUSG00000024887.11	295	539	417	508	436	321
ENSMUSG00000128510.1	1	1	1	0	0	0
ENSMUSG00000128631.1	0	0	1	0	0	1
ENSMUSG00000040451.19	343	267	224	236	234	169
ENSMUSG00000118064.2	0	0	0	2	0	0
ENSMUSG00000128554.1	1	1	0	4	0	1
ENSMUSG00000097787.5	13	24	12	20	23	22
ENSMUSG00000118355.2	0	0	0	0	0	0
ENSMUSG00000118329.2	0	0	0	0	0	0
ENSMUSG00000062456.5	28	28	36	37	26	22
ENSMUSG00000127819.1	17	14	17	27	16	12
ENSMUSG00000024896.10	431	582	459	578	600	515
ENSMUSG00000118106.2	12	12	9	16	11	12
ENSMUSG00000136818.1	1	0	0	2	3	0
ENSMUSG00000136787.1	4	9	15	25	12	6
ENSMUSG00000118168.4	57	166	130	314	227	168
ENSMUSG00000024899.8	2672	3196	2505	4023	3687	2645
ENSMUSG00000013662.7	638	700	630	621	703	411
ENSMUSG00000120470.2	1	3	4	3	2	0
ENSMUSG00000119982.2	2	2	4	8	4	2
ENSMUSG00000144227.1	0	0	0	0	0	0
ENSMUSG00000120203.2	0	5	3	11	5	4
ENSMUSG00000013663.9	901	1156	1359	1413	1543	770
ENSMUSG00000121574.1	0	0	0	0	0	0
ENSMUSG00000121573.1	0	0	0	0	0	0
ENSMUSG00000139658.1	0	0	0	0	0	0
ENSMUSG00000134987.1	0	0	0	3	0	0
ENSMUSG00000135025.1	1	0	0	0	0	0
ENSMUSG00000120097.2	15	21	23	46	30	17
ENSMUSG00000123958.1	0	0	0	0	0	0
ENSMUSG00000117664.3	0	2	6	3	4	1
ENSMUSG00002074891.1	0	0	0	2	0	0
ENSMUSG00000123885.1	0	0	0	0	0	0
ENSMUSG00000123843.1	0	0	0	1	0	0
ENSMUSG00000118196.3	0	0	0	0	0	0
ENSMUSG00000071573.16	1	0	0	2	8	4
ENSMUSG00000106278.3	0	0	0	0	0	0
ENSMUSG00000120362.2	7	5	7	18	16	5
ENSMUSG00000087112.2	1	0	0	0	0	0
ENSMUSG00000118289.2	0	0	0	0	0	0
ENSMUSG00000086875.3	0	0	0	0	1	0
ENSMUSG00000079344.12	0	0	0	0	0	0
ENSMUSG00000118121.2	0	0	0	0	0	0
ENSMUSG00000024766.16	24	20	13	20	31	18
ENSMUSG00000118513.2	0	0	0	0	0	0
ENSMUSG00002075994.1	0	0	0	0	0	0
ENSMUSG00000086812.3	0	0	0	0	0	0
ENSMUSG00000118360.2	0	0	0	0	0	0
ENSMUSG00000117667.2	0	0	0	0	1	0
ENSMUSG00000085924.2	0	0	0	0	0	0
ENSMUSG00000087303.4	0	0	0	0	0	0
ENSMUSG00000079342.12	0	0	0	0	0	0
ENSMUSG00000037603.8	0	0	0	0	0	0
ENSMUSG00000085934.2	0	0	0	0	0	0
ENSMUSG00000117821.2	0	0	0	0	0	0
ENSMUSG00000135525.1	0	0	0	0	0	0
ENSMUSG00000065380.3	0	0	0	1	0	0
ENSMUSG00000024768.6	0	0	0	0	0	0
ENSMUSG00000123607.1	0	0	0	0	0	0
ENSMUSG00000024771.8	0	0	0	0	0	0
ENSMUSG00000124326.1	0	0	0	0	0	0
ENSMUSG00000118302.2	0	0	0	0	0	0
ENSMUSG00000024770.15	0	0	0	0	0	0
ENSMUSG00002075813.1	0	0	0	0	0	0
ENSMUSG00000056078.7	0	0	0	0	0	0
ENSMUSG00000024774.17	3	0	0	0	0	1
ENSMUSG00000137232.1	0	0	0	0	0	0
ENSMUSG00000024776.19	56	42	13	40	12	20
ENSMUSG00000128352.1	0	0	0	0	0	1
ENSMUSG00000035783.10	599	438	132	192	64	82
ENSMUSG00000123456.1	0	1	0	0	0	0
ENSMUSG00000118066.2	0	0	0	0	0	0
ENSMUSG00000024778.14	519	375	330	220	189	143
ENSMUSG00002075250.1	0	0	0	0	0	0
ENSMUSG00000139060.1	0	3	1	0	2	1
ENSMUSG00002076079.1	0	0	0	0	0	0
ENSMUSG00000050370.6	23	3	1	0	0	0
ENSMUSG00000097558.3	1	1	0	0	0	0
ENSMUSG00000024781.17	2097	2504	2173	3946	2627	1991
ENSMUSG00000123338.1	0	0	0	0	0	0
ENSMUSG00000118048.2	0	0	0	0	0	0
ENSMUSG00000045932.13	3803	3527	1880	113	76	45
ENSMUSG00000074896.4	18194	20014	11936	180	326	132
ENSMUSG00000079339.8	125	136	56	5	3	4
ENSMUSG00000062488.10	7014	7580	4229	51	82	33
ENSMUSG00000067297.6	53	76	50	0	2	1
ENSMUSG00000118260.2	1	1	1	0	0	0
ENSMUSG00000141302.1	0	2	7	0	0	0
ENSMUSG00000034459.9	18096	23184	16335	121	239	90
ENSMUSG00000144279.1	0	0	0	1	1	1
ENSMUSG00000009378.5	483	907	591	1097	979	817
ENSMUSG00000118098.2	0	0	3	4	4	3
ENSMUSG00002074940.1	0	0	0	0	0	0
ENSMUSG00000118083.2	0	0	0	0	0	0
ENSMUSG00000129959.1	0	0	0	0	0	0
ENSMUSG00000088212.3	0	0	0	0	0	1
ENSMUSG00000117945.2	0	0	0	0	1	0
ENSMUSG00000138216.1	0	0	0	1	1	0
ENSMUSG00000033610.17	1726	3420	3176	3757	3909	3041
ENSMUSG00000065594.3	0	0	0	0	0	0
ENSMUSG00000136779.1	0	0	0	0	0	0
ENSMUSG00000136321.1	0	0	0	0	0	0
ENSMUSG00000024795.12	38	32	6	57	6	35
ENSMUSG00000089151.3	0	0	0	0	0	0
ENSMUSG00000133643.1	0	0	0	0	0	0
ENSMUSG00000101966.3	0	0	0	0	0	0
ENSMUSG00000117865.2	0	0	0	0	0	0
ENSMUSG00000134034.1	0	0	0	0	0	0
ENSMUSG00000117973.2	0	0	0	0	0	0
ENSMUSG00000143089.1	0	0	0	0	0	0
ENSMUSG00000089087.3	0	0	0	0	0	0
ENSMUSG00002075816.1	0	0	0	0	0	0
ENSMUSG00000118212.3	0	0	0	0	0	0
ENSMUSG00002076303.1	0	0	0	0	0	0
ENSMUSG00000077205.3	0	0	0	0	0	0
ENSMUSG00000094707.5	0	0	0	0	0	0
ENSMUSG00000024798.16	2	0	0	0	1	0
ENSMUSG00000024800.9	30	38	22	48	40	23
ENSMUSG00000140434.1	0	0	0	0	0	0
ENSMUSG00000024803.10	1	2	2	2	5	1
ENSMUSG00000120701.2	0	0	0	0	0	0
ENSMUSG00000123335.1	0	0	0	0	0	0
ENSMUSG00000117990.4	0	0	0	0	0	0
ENSMUSG00000118032.3	0	0	0	0	0	0
ENSMUSG00000114859.2	2	1	2	0	0	0
ENSMUSG00000024805.17	537	602	534	173	324	141
ENSMUSG00000114285.2	0	0	2	0	0	0
ENSMUSG00002076963.1	0	0	0	0	0	0
ENSMUSG00000114409.2	3	6	3	1	5	2
ENSMUSG00000114235.2	2	2	2	2	0	2
ENSMUSG00000127547.1	1	0	0	0	0	0
ENSMUSG00000087579.10	20	89	614	213	540	78
ENSMUSG00000041180.14	20	14	17	25	19	8
ENSMUSG00000124095.1	3	2	3	18	4	1
ENSMUSG00000124140.1	0	0	1	0	0	0
ENSMUSG00000067279.4	367	709	1188	1401	1674	328
ENSMUSG00000120860.2	14	24	43	43	40	26
ENSMUSG00000141249.1	0	0	0	0	0	2
ENSMUSG00000117938.2	0	0	0	0	0	0
ENSMUSG00000139114.1	0	0	0	0	0	0
ENSMUSG00000024811.13	593	894	910	1135	1232	581
ENSMUSG00000047632.12	5	10	2	10	9	7
ENSMUSG00000137005.1	0	0	0	0	0	1
ENSMUSG00000040565.9	381	545	492	397	552	237
ENSMUSG00000039652.17	187	276	238	182	220	107
ENSMUSG00002075338.1	0	1	0	0	0	0
ENSMUSG00000127133.1	0	3	1	0	0	0
ENSMUSG00000097591.2	1	3	3	0	1	1
ENSMUSG00002075087.1	0	0	2	0	0	0
ENSMUSG00000023307.15	1562	2002	1558	1042	1305	860
ENSMUSG00000127096.1	4	4	4	6	3	2
ENSMUSG00000089143.4	0	0	0	0	0	0
ENSMUSG00000120174.2	100	149	109	191	157	185
ENSMUSG00000131195.1	0	0	0	0	0	0
ENSMUSG00000056999.17	1398	1966	1411	1638	1790	887
ENSMUSG00000080885.2	4	3	4	1	6	2
ENSMUSG00000121027.2	0	3	1	2	1	2
ENSMUSG00000012443.5	113	93	18	108	20	59
ENSMUSG00000117988.2	0	0	1	0	1	0
ENSMUSG00000118211.2	0	0	0	0	0	0
ENSMUSG00000102353.2	59	81	82	72	111	70
ENSMUSG00000024986.13	1134	657	1482	375	998	829
ENSMUSG00000140228.1	16	10	11	12	23	20
ENSMUSG00000140265.1	1	0	1	1	0	2
ENSMUSG00002075640.1	0	0	0	0	0	0
ENSMUSG00000117800.3	0	0	0	0	0	0
ENSMUSG00000136300.1	0	0	0	0	0	0
ENSMUSG00000053799.9	169	271	255	334	278	211
ENSMUSG00000136226.1	0	0	1	1	0	0
ENSMUSG00000136264.1	4	0	5	4	3	2
ENSMUSG00000120139.2	17	9	41	19	73	14
ENSMUSG00000062432.5	0	2	5	5	8	1
ENSMUSG00000024987.7	204	21	72	42	423	36
ENSMUSG00000117989.2	0	0	0	0	0	0
ENSMUSG00000117939.2	5	8	4	11	2	2
ENSMUSG00000138995.1	0	0	1	0	0	0
ENSMUSG00000118115.2	0	0	0	0	0	0
ENSMUSG00000048612.17	57	130	63	64	43	36
ENSMUSG00000122025.1	0	0	0	0	0	0
ENSMUSG00000069554.5	0	0	0	0	0	0
ENSMUSG00000024989.16	12	15	2	19	3	15
ENSMUSG00000064646.3	0	0	0	0	0	0
ENSMUSG00000054200.8	13	11	3	8	5	13
ENSMUSG00000024990.14	21716	30943	35068	39445	39606	31099
ENSMUSG00000124356.1	2	2	3	4	4	5
ENSMUSG00000024992.14	39	58	17	201	39	151
ENSMUSG00000054237.7	99	134	120	149	166	105
ENSMUSG00000123562.1	0	0	0	0	0	0
ENSMUSG00000126757.1	0	0	0	0	0	0
ENSMUSG00000140427.1	0	0	1	0	0	0
ENSMUSG00000140487.1	0	0	0	0	0	0
ENSMUSG00000067242.12	0	0	0	0	0	0
ENSMUSG00000118242.2	0	0	0	0	0	0
ENSMUSG00000105709.2	0	0	0	0	0	0
ENSMUSG00000126462.1	0	0	0	0	0	0
ENSMUSG00000138800.1	0	0	0	0	0	0
ENSMUSG00000118381.2	0	0	0	0	0	0
ENSMUSG00000120254.2	1	0	0	0	0	0
ENSMUSG00000123333.1	0	0	40	9	0	4
ENSMUSG00000123293.1	1	0	0	0	0	0
ENSMUSG00000117920.2	0	0	0	0	0	0
ENSMUSG00000118335.2	0	0	0	0	0	0
ENSMUSG00000044026.4	189	287	256	337	540	349
ENSMUSG00000126668.1	0	0	0	0	0	0
ENSMUSG00000141744.1	0	0	0	0	0	0
ENSMUSG00002075727.1	0	0	0	0	0	0
ENSMUSG00000024998.18	391	494	418	402	351	266
ENSMUSG00000117935.2	3	1	1	1	1	1
ENSMUSG00000101079.2	0	0	0	0	0	0
ENSMUSG00000024999.8	113	123	91	129	180	82
ENSMUSG00000048720.9	60	63	95	101	94	54
ENSMUSG00000123458.1	0	0	0	0	0	0
ENSMUSG00002075032.1	0	0	0	0	0	0
ENSMUSG00000142917.1	0	0	0	1	1	0
ENSMUSG00000025001.12	34	24	8	37	18	31
ENSMUSG00000114610.2	0	0	0	0	0	0
ENSMUSG00000123558.1	0	0	0	1	0	0
ENSMUSG00000025002.6	432	428	105	498	181	131
ENSMUSG00002075482.1	0	0	0	0	0	0
ENSMUSG00000067231.5	8	0	0	1	0	0
ENSMUSG00000067229.4	0	0	0	0	0	0
ENSMUSG00000121373.2	0	0	0	0	1	0
ENSMUSG00000093610.9	0	0	0	0	0	0
ENSMUSG00000003053.18	16949	22711	20517	29274	25317	11428
ENSMUSG00000118146.2	1	0	1	0	0	0
ENSMUSG00000032808.3	26	33	189	105	350	50
ENSMUSG00000025003.7	26	47	16	64	23	55
ENSMUSG00000062624.6	556	701	2057	1050	3303	642
ENSMUSG00000074882.4	3190	4301	2457	5955	4014	3249
ENSMUSG00000025004.17	3041	2824	612	4750	2000	3596
ENSMUSG00000142253.1	2	0	0	1	0	2
ENSMUSG00000092008.3	3408	2124	215	4939	1070	3792
ENSMUSG00000117738.2	0	0	0	0	0	0
ENSMUSG00000042248.5	2481	3741	1633	5721	3005	3810
ENSMUSG00000067225.3	1633	3794	3450	5791	4482	3748
ENSMUSG00000054827.13	4879	9769	8879	13658	11893	9374
ENSMUSG00000060613.11	7786	9602	7519	10383	10453	7262
ENSMUSG00000117785.2	0	1	2	1	2	0
ENSMUSG00000098091.2	9	17	8	25	17	11
ENSMUSG00000055044.13	329	422	392	392	393	221
ENSMUSG00000130920.1	1	0	1	1	1	0
ENSMUSG00000130888.1	0	0	0	0	0	0
ENSMUSG00000117793.2	0	0	0	0	0	0
ENSMUSG00000142026.1	0	0	0	1	0	0
ENSMUSG00000025006.19	253	515	591	589	655	472
ENSMUSG00000114796.3	7	8	10	16	18	5
ENSMUSG00000142194.1	0	1	1	1	0	0
ENSMUSG00000142151.1	0	1	1	0	0	0
ENSMUSG00000142111.1	1	1	0	0	2	1
ENSMUSG00000122384.1	2	1	1	0	0	0
ENSMUSG00000025007.14	36	41	24	70	27	24
ENSMUSG00000096592.2	0	0	0	0	0	0
ENSMUSG00000097792.4	2	4	2	5	4	5
ENSMUSG00000025008.16	25	28	28	47	47	31
ENSMUSG00000048120.17	72	152	86	103	83	39
ENSMUSG00000090041.2	0	0	0	0	0	0
ENSMUSG00000094388.2	0	0	1	0	0	0
ENSMUSG00000127567.1	0	0	0	0	0	0
ENSMUSG00000117952.2	0	0	0	0	0	0
ENSMUSG00000127651.1	0	0	0	0	0	0
ENSMUSG00000127607.1	0	0	0	0	0	0
ENSMUSG00000120685.2	0	1	0	0	0	0
